source,target,score
RcsB-BglJ,AtoC,0.0
RcsB-BglJ,BCCP,0.0
RcsB-BglJ,BaeR,0.0
RcsB-BglJ,BasR,0.0
RcsB-BglJ,BetI,0.0
RcsB-BglJ,CRP,0.012048192771084338
RcsB-BglJ,CadC,0.0
RcsB-BglJ,CaiF,0.0
RcsB-BglJ,Cbl,0.0
RcsB-BglJ,CdaR,0.0
RcsB-BglJ,ChbR,0.0
RcsB-BglJ,CpxR,0.0
RcsB-BglJ,Cra,0.0
RcsB-BglJ,CreB,0.0
RcsB-BglJ,CsgD,0.0
RcsB-BglJ,CueR,0.0
RcsB-BglJ,CusR,0.0
RcsB-BglJ,CysB,0.0
RcsB-BglJ,CytR,0.0
RcsB-BglJ,DcuR,0.0
RcsB-BglJ,DeoR,0.0
RcsB-BglJ,DgoR,0.0
RcsB-BglJ,DnaA,0.0
RcsB-BglJ,DpiA,0.0
RcsB-BglJ,DsdC,0.0
RcsB-BglJ,EvgA,0.0
RcsB-BglJ,ExuR,0.0
RcsB-BglJ,FNR,0.0
RcsB-BglJ,FabR,0.0
RcsB-BglJ,FadR,0.0
RcsB-BglJ,FhlA,0.0
RcsB-BglJ,Fis,0.04
RcsB-BglJ,FlhDC,0.0
RcsB-BglJ,FliZ,0.0
RcsB-BglJ,FucR,0.0
RcsB-BglJ,Fur,0.0
RcsB-BglJ,GadE,0.0
RcsB-BglJ,GadE-RcsB,0.0
RcsB-BglJ,GadX,0.0
RcsB-BglJ,GalR,0.0
RcsB-BglJ,GalS,0.0
RcsB-BglJ,GatR,0.0
RcsB-BglJ,GcvA,0.0
RcsB-BglJ,GlaR,0.0
RcsB-BglJ,GlcC,0.0
RcsB-BglJ,GlpR,0.0
RcsB-BglJ,GlrR,0.0
RcsB-BglJ,GntR,0.0
RcsB-BglJ,GutM,0.0
RcsB-BglJ,H-NS,0.041666666666666664
RcsB-BglJ,HU,0.0
RcsB-BglJ,HdfR,0.0
RcsB-BglJ,HipAB,0.0
RcsB-BglJ,HipB,0.0
RcsB-BglJ,HprR,0.0
RcsB-BglJ,HyfR,0.0
RcsB-BglJ,HypT,0.0
RcsB-BglJ,IHF,0.0
RcsB-BglJ,IclR,0.0
RcsB-BglJ,IdnR,0.0
RcsB-BglJ,IscR,0.0
RcsB-BglJ,LacI,0.0
RcsB-BglJ,LeuO,0.5
RcsB-BglJ,LexA,0.0
RcsB-BglJ,LldR,0.0
RcsB-BglJ,Lrp,0.0
RcsB-BglJ,LsrR,0.0
RcsB-BglJ,MalI,0.0
RcsB-BglJ,MalT,0.0
RcsB-BglJ,MarA,0.0
RcsB-BglJ,MarR,0.0
RcsB-BglJ,McbR,0.0
RcsB-BglJ,MelR,0.0
RcsB-BglJ,MetJ,0.0
RcsB-BglJ,MetR,0.0
RcsB-BglJ,MhpR,0.0
RcsB-BglJ,Mlc,0.0
RcsB-BglJ,MlrA,0.0
RcsB-BglJ,ModE,0.0
RcsB-BglJ,MqsA,0.0
RcsB-BglJ,MraZ,0.0
RcsB-BglJ,MurR,0.0
RcsB-BglJ,Nac,0.0
RcsB-BglJ,NagC,0.0
RcsB-BglJ,NanR,0.0
RcsB-BglJ,NarL,0.0
RcsB-BglJ,NarP,0.0
RcsB-BglJ,NemR,0.0
RcsB-BglJ,NhaR,0.0
RcsB-BglJ,NikR,0.0
RcsB-BglJ,NorR,0.0
RcsB-BglJ,NrdR,0.0
RcsB-BglJ,NsrR,0.0
RcsB-BglJ,NtrC,0.0
RcsB-BglJ,OmpR,0.0
RcsB-BglJ,OxyR,0.0
RcsB-BglJ,PaaX,0.0
RcsB-BglJ,PdhR,0.0
RcsB-BglJ,PepA,0.0
RcsB-BglJ,PhoB,0.0
RcsB-BglJ,PhoP,0.0
RcsB-BglJ,PrpR,0.0
RcsB-BglJ,PspF,0.0
RcsB-BglJ,PurR,0.0
RcsB-BglJ,PuuR,0.0
RcsB-BglJ,QseB,0.0
RcsB-BglJ,RbsR,0.0
RcsB-BglJ,RcdA,0.0
RcsB-BglJ,RcnR,0.0
RcsB-BglJ,RcsAB,0.0
RcsB-BglJ,RcsB,0.0
RcsB-BglJ,RcsB-BglJ,1.0
RcsB-BglJ,RelB,0.0
RcsB-BglJ,RelB-RelE,0.0
RcsB-BglJ,RhaR,0.0
RcsB-BglJ,RhaS,0.0
RcsB-BglJ,Rob,0.0
RcsB-BglJ,RstA,0.0
RcsB-BglJ,RtcR,0.0
RcsB-BglJ,RutR,0.0
RcsB-BglJ,SlyA,0.0
RcsB-BglJ,SoxR,0.0
RcsB-BglJ,SoxS,0.0
RcsB-BglJ,SrlR,0.0
RcsB-BglJ,StpA,1.0
RcsB-BglJ,TdcA,0.0
RcsB-BglJ,TdcR,0.0
RcsB-BglJ,TorR,0.0
RcsB-BglJ,TreR,0.0
RcsB-BglJ,TyrR,0.0
RcsB-BglJ,UidR,0.0
RcsB-BglJ,UlaR,0.0
RcsB-BglJ,UxuR,0.0
RcsB-BglJ,XylR,0.0
RcsB-BglJ,YdeO,0.0
RcsB-BglJ,YiaJ,0.0
RcsB-BglJ,ZraR,0.0
RcsB-BglJ,Zur,0.0
RelB,AcrR,0.0
RelB,AdiY,0.0
RelB,AgaR,0.0
RelB,AppY,0.0
RelB,AraC,0.0
RelB,ArcA,0.0
RelB,ArgP,0.0
RelB,ArgR,0.0
RelB,AscG,0.0
RelB,AtoC,0.0
RelB,BCCP,0.0
RelB,BaeR,0.0
RelB,BasR,0.0
RelB,BetI,0.0
RelB,CRP,0.0
RelB,CadC,0.0
RelB,CaiF,0.0
RelB,Cbl,0.0
RelB,CdaR,0.0
RelB,ChbR,0.0
RelB,CpxR,0.0
RelB,Cra,0.0
RelB,CreB,0.0
RelB,CsgD,0.0
RelB,CueR,0.0
RelB,CusR,0.0
RelB,CysB,0.0
RelB,CytR,0.0
RelB,DcuR,0.0
RelB,DeoR,0.0
RelB,DgoR,0.0
RelB,DnaA,0.0
RelB,DpiA,0.0
RelB,DsdC,0.0
RelB,EvgA,0.0
RelB,ExuR,0.0
RelB,FNR,0.0
RelB,FabR,0.0
RelB,FadR,0.0
RelB,FhlA,0.0
RelB,Fis,0.0
RelB,FlhDC,0.0
RelB,FliZ,0.0
RelB,FucR,0.0
RelB,Fur,0.0
RelB,GadE,0.0
RelB,GadE-RcsB,0.0
RelB,GadX,0.0
RelB,GalR,0.0
RelB,GalS,0.0
RelB,GatR,0.0
RelB,GcvA,0.0
RelB,GlaR,0.0
RelB,GlcC,0.0
RelB,GlpR,0.0
RelB,GlrR,0.0
RelB,GntR,0.0
RelB,GutM,0.0
RelB,H-NS,0.0
RelB,HU,0.0
RelB,HdfR,0.0
RelB,HipAB,0.0
RelB,HipB,0.0
RelB,HprR,0.0
RelB,HyfR,0.0
RelB,HypT,0.0
RelB,IHF,0.0
RelB,IclR,0.0
RelB,IdnR,0.0
RelB,IscR,0.0
RelB,LacI,0.0
RelB,LeuO,0.0
RelB,LexA,0.0
RelB,LldR,0.0
RelB,Lrp,0.0
RelB,LsrR,0.0
RelB,MalI,0.0
RelB,MalT,0.0
RelB,MarA,0.0
RelB,MarR,0.0
RelB,McbR,0.0
RelB,MelR,0.0
RelB,MetJ,0.0
RelB,MetR,0.0
RelB,MhpR,0.0
RelB,Mlc,0.0
RelB,MlrA,0.0
RelB,ModE,0.0
RelB,MqsA,0.0
RelB,MraZ,0.0
RelB,MurR,0.0
RelB,Nac,0.0
RelB,NagC,0.0
RelB,NanR,0.0
RelB,NarL,0.0
RelB,NarP,0.0
RelB,NemR,0.0
RelB,NhaR,0.0
RelB,NikR,0.0
RelB,NorR,0.0
RelB,NrdR,0.0
RelB,NsrR,0.0
RelB,NtrC,0.0
RelB,OmpR,0.0
RelB,OxyR,0.0
RelB,PaaX,0.0
RelB,PdhR,0.0
RelB,PepA,0.0
RelB,PhoB,0.0
RelB,PhoP,0.0
RelB,PrpR,0.0
RelB,PspF,0.0
RelB,PurR,0.0
RelB,PuuR,0.0
RelB,QseB,0.0
RelB,RbsR,0.0
RelB,RcdA,0.0
RelB,RcnR,0.0
RelB,RcsAB,0.0
RelB,RcsB,0.0
RelB,RcsB-BglJ,0.0
RelB,RelB,1.0
RelB,RelB-RelE,1.0
RelB,RhaR,0.0
RelB,RhaS,0.0
RelB,Rob,0.0
RelB,RstA,0.0
RelB,RtcR,0.0
RelB,RutR,0.0
RelB,SlyA,0.0
RelB,SoxR,0.0
RelB,SoxS,0.0
RelB,SrlR,0.0
RelB,StpA,0.0
RelB,TdcA,0.0
RelB,TdcR,0.0
RelB,TorR,0.0
RelB,TreR,0.0
RelB,TyrR,0.0
RelB,UidR,0.0
RelB,UlaR,0.0
RelB,UxuR,0.0
RelB,XylR,0.0
RelB,YdeO,0.0
RelB,YiaJ,0.0
RelB,ZraR,0.0
RelB,Zur,0.0
RelB-RelE,AcrR,0.0
RelB-RelE,AdiY,0.0
RelB-RelE,AgaR,0.0
RelB-RelE,AppY,0.0
RelB-RelE,AraC,0.0
RelB-RelE,ArcA,0.0
RelB-RelE,ArgP,0.0
RelB-RelE,ArgR,0.0
RelB-RelE,AscG,0.0
RelB-RelE,AtoC,0.0
RelB-RelE,BCCP,0.0
RelB-RelE,BaeR,0.0
RelB-RelE,BasR,0.0
RelB-RelE,BetI,0.0
RelB-RelE,CRP,0.0
RelB-RelE,CadC,0.0
RelB-RelE,CaiF,0.0
RelB-RelE,Cbl,0.0
RelB-RelE,CdaR,0.0
RelB-RelE,ChbR,0.0
RelB-RelE,CpxR,0.0
RelB-RelE,Cra,0.0
RelB-RelE,CreB,0.0
RelB-RelE,CsgD,0.0
RelB-RelE,CueR,0.0
RelB-RelE,CusR,0.0
RelB-RelE,CysB,0.0
RelB-RelE,CytR,0.0
RelB-RelE,DcuR,0.0
RelB-RelE,DeoR,0.0
RelB-RelE,DgoR,0.0
RelB-RelE,DnaA,0.0
RelB-RelE,DpiA,0.0
RelB-RelE,DsdC,0.0
RelB-RelE,EvgA,0.0
RelB-RelE,ExuR,0.0
RelB-RelE,FNR,0.0
RelB-RelE,FabR,0.0
RelB-RelE,FadR,0.0
RelB-RelE,FhlA,0.0
RelB-RelE,Fis,0.0
RelB-RelE,FlhDC,0.0
RelB-RelE,FliZ,0.0
RelB-RelE,FucR,0.0
RelB-RelE,Fur,0.0
RelB-RelE,GadE,0.0
RelB-RelE,GadE-RcsB,0.0
RelB-RelE,GadX,0.0
RelB-RelE,GalR,0.0
RelB-RelE,GalS,0.0
RelB-RelE,GatR,0.0
RelB-RelE,GcvA,0.0
RelB-RelE,GlaR,0.0
RelB-RelE,GlcC,0.0
RelB-RelE,GlpR,0.0
RelB-RelE,GlrR,0.0
RelB-RelE,GntR,0.0
RelB-RelE,GutM,0.0
RelB-RelE,H-NS,0.0
RelB-RelE,HU,0.0
RelB-RelE,HdfR,0.0
RelB-RelE,HipAB,0.0
RelB-RelE,HipB,0.0
RelB-RelE,HprR,0.0
RelB-RelE,HyfR,0.0
RelB-RelE,HypT,0.0
RelB-RelE,IHF,0.0
RelB-RelE,IclR,0.0
RelB-RelE,IdnR,0.0
RelB-RelE,IscR,0.0
RelB-RelE,LacI,0.0
RelB-RelE,LeuO,0.0
RelB-RelE,LexA,0.0
RelB-RelE,LldR,0.0
RelB-RelE,Lrp,0.0
RelB-RelE,LsrR,0.0
RelB-RelE,MalI,0.0
RelB-RelE,MalT,0.0
RelB-RelE,MarA,0.0
RelB-RelE,MarR,0.0
RelB-RelE,McbR,0.0
RelB-RelE,MelR,0.0
RelB-RelE,MetJ,0.0
RelB-RelE,MetR,0.0
RelB-RelE,MhpR,0.0
RelB-RelE,Mlc,0.0
RelB-RelE,MlrA,0.0
RelB-RelE,ModE,0.0
RelB-RelE,MqsA,0.0
RelB-RelE,MraZ,0.0
RelB-RelE,MurR,0.0
RelB-RelE,Nac,0.0
RelB-RelE,NagC,0.0
RelB-RelE,NanR,0.0
RelB-RelE,NarL,0.0
RelB-RelE,NarP,0.0
RelB-RelE,NemR,0.0
RelB-RelE,NhaR,0.0
RelB-RelE,NikR,0.0
RelB-RelE,NorR,0.0
RelB-RelE,NrdR,0.0
RelB-RelE,NsrR,0.0
RelB-RelE,NtrC,0.0
RelB-RelE,OmpR,0.0
RelB-RelE,OxyR,0.0
RelB-RelE,PaaX,0.0
RelB-RelE,PdhR,0.0
RelB-RelE,PepA,0.0
RelB-RelE,PhoB,0.0
RelB-RelE,PhoP,0.0
RelB-RelE,PrpR,0.0
RelB-RelE,PspF,0.0
RelB-RelE,PurR,0.0
RelB-RelE,PuuR,0.0
RelB-RelE,QseB,0.0
RelB-RelE,RbsR,0.0
RelB-RelE,RcdA,0.0
RelB-RelE,RcnR,0.0
RelB-RelE,RcsAB,0.0
RelB-RelE,RcsB,0.0
RelB-RelE,RcsB-BglJ,0.0
RelB-RelE,RelB,1.0
RelB-RelE,RelB-RelE,1.0
RelB-RelE,RhaR,0.0
RelB-RelE,RhaS,0.0
RelB-RelE,Rob,0.0
RelB-RelE,RstA,0.0
RelB-RelE,RtcR,0.0
RelB-RelE,RutR,0.0
RelB-RelE,SlyA,0.0
RelB-RelE,SoxR,0.0
RelB-RelE,SoxS,0.0
RelB-RelE,SrlR,0.0
RelB-RelE,StpA,0.0
RelB-RelE,TdcA,0.0
RelB-RelE,TdcR,0.0
RelB-RelE,TorR,0.0
RelB-RelE,TreR,0.0
RelB-RelE,TyrR,0.0
RelB-RelE,UidR,0.0
RelB-RelE,UlaR,0.0
RelB-RelE,UxuR,0.0
RelB-RelE,XylR,0.0
RelB-RelE,YdeO,0.0
RelB-RelE,YiaJ,0.0
RelB-RelE,ZraR,0.0
RelB-RelE,Zur,0.0
RhaR,AcrR,0.0
RhaR,AdiY,0.0
RhaR,AgaR,0.0
RhaR,AppY,0.0
RhaR,AraC,0.0
RhaR,ArcA,0.0
RhaR,ArgP,0.0
RhaR,ArgR,0.0
RhaR,AscG,0.0
RhaR,AtoC,0.0
RhaR,BCCP,0.0
RhaR,BaeR,0.0
RhaR,BasR,0.0
RhaR,BetI,0.0
RhaR,CRP,0.012048192771084338
RhaR,CadC,0.0
RhaR,CaiF,0.0
RhaR,Cbl,0.0
RhaR,CdaR,0.0
RhaR,ChbR,0.0
RhaR,CpxR,0.0
RhaR,Cra,0.0
RhaR,CreB,0.0
RhaR,CsgD,0.0
RhaR,CueR,0.0
RhaR,CusR,0.0
RhaR,CysB,0.0
RhaR,CytR,0.0
RhaR,DcuR,0.0
RhaR,DeoR,0.0
RhaR,DgoR,0.0
RhaR,DnaA,0.0
RhaR,DpiA,0.0
RhaR,DsdC,0.0
RhaR,EvgA,0.0
RhaR,ExuR,0.0
RhaR,FNR,0.0
RhaR,FabR,0.0
RhaR,FadR,0.0
RhaR,FhlA,0.0
RhaR,Fis,0.0
RhaR,FlhDC,0.0
RhaR,FliZ,0.0
RhaR,FucR,0.0
RhaR,Fur,0.0
RhaR,GadE,0.0
RhaR,GadE-RcsB,0.0
RhaR,GadX,0.0
RhaR,GalR,0.0
RhaR,GalS,0.0
RhaR,GatR,0.0
RhaR,GcvA,0.0
RhaR,GlaR,0.0
RhaR,GlcC,0.0
RhaR,GlpR,0.0
RhaR,GlrR,0.0
RhaR,GntR,0.0
RhaR,GutM,0.0
RhaR,H-NS,0.0
RhaR,HU,0.0
RhaR,HdfR,0.0
RhaR,HipAB,0.0
RhaR,HipB,0.0
RhaR,HprR,0.0
RhaR,HyfR,0.0
RhaR,HypT,0.0
RhaR,IHF,0.0
RhaR,IclR,0.0
RhaR,IdnR,0.0
RhaR,IscR,0.0
RhaR,LacI,0.0
RhaR,LeuO,0.0
RhaR,LexA,0.0
RhaR,LldR,0.0
RhaR,Lrp,0.0
RhaR,LsrR,0.0
RhaR,MalI,0.0
RhaR,MalT,0.0
RhaR,MarA,0.0
RhaR,MarR,0.0
RhaR,McbR,0.0
RhaR,MelR,0.0
RhaR,MetJ,0.0
RhaR,MetR,0.0
RhaR,MhpR,0.0
RhaR,Mlc,0.0
RhaR,MlrA,0.0
RhaR,ModE,0.0
RhaR,MqsA,0.0
RhaR,MraZ,0.0
RhaR,MurR,0.0
RhaR,Nac,0.0
RhaR,NagC,0.0
RhaR,NanR,0.0
RhaR,NarL,0.0
RhaR,NarP,0.0
RhaR,NemR,0.0
RhaR,NhaR,0.0
RhaR,NikR,0.0
RhaR,NorR,0.0
RhaR,NrdR,0.0
RhaR,NsrR,0.0
RhaR,NtrC,0.0
RhaR,OmpR,0.0
RhaR,OxyR,0.0
RhaR,PaaX,0.0
RhaR,PdhR,0.0
RhaR,PepA,0.0
RhaR,PhoB,0.0
RhaR,PhoP,0.0
RhaR,PrpR,0.0
RhaR,PspF,0.0
RhaR,PurR,0.0
RhaR,PuuR,0.0
RhaR,QseB,0.0
RhaR,RbsR,0.0
RhaR,RcdA,0.0
RhaR,RcnR,0.0
RhaR,RcsAB,0.0
RhaR,RcsB,0.0
RhaR,RcsB-BglJ,0.0
RhaR,RelB,0.0
RhaR,RelB-RelE,0.0
RhaR,RhaR,1.0
RhaR,RhaS,0.5
RhaR,Rob,0.0
RhaR,RstA,0.0
RhaR,RtcR,0.0
RhaR,RutR,0.0
RhaR,SlyA,0.0
RhaR,SoxR,0.0
RhaR,SoxS,0.0
RhaR,SrlR,0.0
RhaR,StpA,0.0
RhaR,TdcA,0.0
RhaR,TdcR,0.0
RhaR,TorR,0.0
RhaR,TreR,0.0
RhaR,TyrR,0.0
RhaR,UidR,0.0
RhaR,UlaR,0.0
RhaR,UxuR,0.0
RhaR,XylR,0.0
RhaR,YdeO,0.0
RhaR,YiaJ,0.0
RhaR,ZraR,0.0
RhaR,Zur,0.0
RhaS,AcrR,0.0
RhaS,AdiY,0.0
RhaS,AgaR,0.0
RhaS,AppY,0.0
RhaS,AraC,0.0
RhaS,ArcA,0.0
RhaS,ArgP,0.0
RhaS,ArgR,0.0
RhaS,AscG,0.0
RhaS,AtoC,0.0
RhaS,BCCP,0.0
RhaS,BaeR,0.0
RhaS,BasR,0.0
RhaS,BetI,0.0
RhaS,CRP,0.024096385542168676
RhaS,CadC,0.0
RhaS,CaiF,0.0
RhaS,Cbl,0.0
RhaS,CdaR,0.0
RhaS,ChbR,0.0
RhaS,CpxR,0.0
RhaS,Cra,0.0
RhaS,CreB,0.0
RhaS,CsgD,0.0
RhaS,CueR,0.0
RhaS,CusR,0.0
RhaS,CysB,0.0
RhaS,CytR,0.0
RhaS,DcuR,0.0
RhaS,DeoR,0.0
RhaS,DgoR,0.0
RhaS,DnaA,0.0
RhaS,DpiA,0.0
RhaS,DsdC,0.0
RhaS,EvgA,0.0
RhaS,ExuR,0.0
RhaS,FNR,0.0
RhaS,FabR,0.0
RhaS,FadR,0.0
RhaS,FhlA,0.0
RhaS,Fis,0.0
RhaS,FlhDC,0.0
RhaS,FliZ,0.0
RhaS,FucR,0.0
RhaS,Fur,0.0
RhaS,GadE,0.0
RhaS,GadE-RcsB,0.0
RhaS,GadX,0.0
RhaS,GalR,0.0
RhaS,GalS,0.0
RhaS,GatR,0.0
RhaS,GcvA,0.0
RhaS,GlaR,0.0
RhaS,GlcC,0.0
RhaS,GlpR,0.0
RhaS,GlrR,0.0
RhaS,GntR,0.0
RhaS,GutM,0.0
RhaS,H-NS,0.0
RhaS,HU,0.0
RhaS,HdfR,0.0
RhaS,HipAB,0.0
RhaS,HipB,0.0
RhaS,HprR,0.0
RhaS,HyfR,0.0
RhaS,HypT,0.0
RhaS,IHF,0.0
RhaS,IclR,0.0
RhaS,IdnR,0.0
RhaS,IscR,0.0
RhaS,LacI,0.0
RhaS,LeuO,0.0
RhaS,LexA,0.0
RhaS,LldR,0.0
RhaS,Lrp,0.0
RhaS,LsrR,0.0
RhaS,MalI,0.0
RhaS,MalT,0.0
RhaS,MarA,0.0
RhaS,MarR,0.0
RhaS,McbR,0.0
RhaS,MelR,0.0
RhaS,MetJ,0.0
RhaS,MetR,0.0
RhaS,MhpR,0.0
RhaS,Mlc,0.0
RhaS,MlrA,0.0
RhaS,ModE,0.0
RhaS,MqsA,0.0
RhaS,MraZ,0.0
RhaS,MurR,0.0
RhaS,Nac,0.0
RhaS,NagC,0.0
RhaS,NanR,0.0
RhaS,NarL,0.0
RhaS,NarP,0.0
RhaS,NemR,0.0
RhaS,NhaR,0.0
RhaS,NikR,0.0
RhaS,NorR,0.0
RhaS,NrdR,0.0
RhaS,NsrR,0.0
RhaS,NtrC,0.0
RhaS,OmpR,0.0
RhaS,OxyR,0.0
RhaS,PaaX,0.0
RhaS,PdhR,0.0
RhaS,PepA,0.0
RhaS,PhoB,0.0
RhaS,PhoP,0.0
RhaS,PrpR,0.0
RhaS,PspF,0.0
RhaS,PurR,0.0
RhaS,PuuR,0.0
RhaS,QseB,0.0
RhaS,RbsR,0.0
RhaS,RcdA,0.0
RhaS,RcnR,0.0
RhaS,RcsAB,0.0
RhaS,RcsB,0.0
RhaS,RcsB-BglJ,0.0
RhaS,RelB,0.0
RhaS,RelB-RelE,0.0
RhaS,RhaR,0.5
RhaS,RhaS,1.0
RhaS,Rob,0.0
RhaS,RstA,0.0
RhaS,RtcR,0.0
RhaS,RutR,0.0
RhaS,SlyA,0.0
RhaS,SoxR,0.0
RhaS,SoxS,0.0
RhaS,SrlR,0.0
RhaS,StpA,0.0
RhaS,TdcA,0.0
RhaS,TdcR,0.0
RhaS,TorR,0.0
RhaS,TreR,0.0
RhaS,TyrR,0.0
RhaS,UidR,0.0
RhaS,UlaR,0.0
RhaS,UxuR,0.0
RhaS,XylR,0.0
RhaS,YdeO,0.0
RhaS,YiaJ,0.0
RhaS,ZraR,0.0
RhaS,Zur,0.0
Rob,AcrR,0.3333333333333333
Rob,AdiY,0.0
Rob,AgaR,0.0
Rob,AppY,0.0
Rob,AraC,0.0
Rob,ArcA,0.0
Rob,ArgP,0.0
Rob,ArgR,0.0
Rob,AscG,0.0
Rob,AtoC,0.0
Rob,BCCP,0.0
Rob,BaeR,0.0
Rob,BasR,0.0
Rob,BetI,0.0
Rob,CRP,0.011764705882352941
Rob,CadC,0.0
Rob,CaiF,0.0
Rob,Cbl,0.0
Rob,CdaR,0.0
Rob,ChbR,0.0
Rob,CpxR,0.125
Rob,Cra,0.07142857142857142
Rob,CreB,0.0
Rob,CsgD,0.0
Rob,CueR,0.0
Rob,CusR,0.0
Rob,CysB,0.0
Rob,CytR,0.0
Rob,DcuR,0.0
Rob,DeoR,0.0
Rob,DgoR,0.0
Rob,DnaA,0.0
Rob,DpiA,0.0
Rob,DsdC,0.0
Rob,EvgA,0.0
Rob,ExuR,0.0
Rob,FNR,0.0
Rob,FabR,0.0
Rob,FadR,0.0
Rob,FhlA,0.0
Rob,Fis,0.037037037037037035
Rob,FlhDC,0.0
Rob,FliZ,0.0
Rob,FucR,0.0
Rob,Fur,0.0
Rob,GadE,0.0
Rob,GadE-RcsB,0.0
Rob,GadX,0.0
Rob,GalR,0.0
Rob,GalS,0.0
Rob,GatR,0.0
Rob,GcvA,0.0
Rob,GlaR,0.0
Rob,GlcC,0.0
Rob,GlpR,0.0
Rob,GlrR,0.0
Rob,GntR,0.0
Rob,GutM,0.0
Rob,H-NS,0.0
Rob,HU,0.0
Rob,HdfR,0.0
Rob,HipAB,0.0
Rob,HipB,0.0
Rob,HprR,0.0
Rob,HyfR,0.0
Rob,HypT,0.0
Rob,IHF,0.0
Rob,IclR,0.0
Rob,IdnR,0.0
Rob,IscR,0.0
Rob,LacI,0.0
Rob,LeuO,0.0
Rob,LexA,0.0
Rob,LldR,0.0
Rob,Lrp,0.0
Rob,LsrR,0.0
Rob,MalI,0.0
Rob,MalT,0.0
Rob,MarA,0.75
Rob,MarR,0.3333333333333333
Rob,McbR,0.0
Rob,MelR,0.0
Rob,MetJ,0.0
Rob,MetR,0.0
Rob,MhpR,0.0
Rob,Mlc,0.0
Rob,MlrA,0.0
Rob,ModE,0.0
Rob,MqsA,0.0
Rob,MraZ,0.0
Rob,MurR,0.0
Rob,Nac,0.0
Rob,NagC,0.0
Rob,NanR,0.0
Rob,NarL,0.0
Rob,NarP,0.0
Rob,NemR,0.0
Rob,NhaR,0.0
Rob,NikR,0.0
Rob,NorR,0.0
Rob,NrdR,0.0
Rob,NsrR,0.0
Rob,NtrC,0.0
Rob,OmpR,0.0
Rob,OxyR,0.1111111111111111
Rob,PaaX,0.0
Rob,PdhR,0.0
Rob,PepA,0.0
Rob,PhoB,0.0
Rob,PhoP,0.0
Rob,PrpR,0.0
Rob,PspF,0.0
Rob,PurR,0.0
Rob,PuuR,0.0
Rob,QseB,0.0
Rob,RbsR,0.0
Rob,RcdA,0.0
Rob,RcnR,0.0
Rob,RcsAB,0.0
Rob,RcsB,0.0
Rob,RcsB-BglJ,0.0
Rob,RelB,0.0
Rob,RelB-RelE,0.0
Rob,RhaR,0.0
Rob,RhaS,0.0
Rob,Rob,1.0
Rob,RstA,0.0
Rob,RtcR,0.0
Rob,RutR,0.0
Rob,SlyA,0.0
Rob,SoxR,0.0
Rob,SoxS,0.75
Rob,SrlR,0.0
Rob,StpA,0.0
Rob,TdcA,0.0
Rob,TdcR,0.0
Rob,TorR,0.0
Rob,TreR,0.0
Rob,TyrR,0.0
Rob,UidR,0.0
Rob,UlaR,0.0
Rob,UxuR,0.0
Rob,XylR,0.0
Rob,YdeO,0.0
Rob,YiaJ,0.0
Rob,ZraR,0.0
Rob,Zur,0.0
RstA,AcrR,0.0
RstA,AdiY,0.0
RstA,AgaR,0.0
RstA,AppY,0.0
RstA,AraC,0.0
RstA,ArcA,0.0
RstA,ArgP,0.0
RstA,ArgR,0.0
RstA,AscG,0.0
RstA,AtoC,0.0
RstA,BCCP,0.0
RstA,BaeR,0.0
RstA,BasR,0.3333333333333333
RstA,BetI,0.0
RstA,CRP,0.011904761904761904
RstA,CadC,0.0
RstA,CaiF,0.0
RstA,Cbl,0.0
RstA,CdaR,0.0
RstA,ChbR,0.0
RstA,CpxR,0.14285714285714285
RstA,Cra,0.07692307692307693
RstA,CreB,0.0
RstA,CsgD,0.25
RstA,CueR,0.0
RstA,CusR,0.0
RstA,CysB,0.0
RstA,CytR,0.0
RstA,DcuR,0.0
RstA,DeoR,0.0
RstA,DgoR,0.0
RstA,DnaA,0.0
RstA,DpiA,0.0
RstA,DsdC,0.0
RstA,EvgA,0.0
RstA,ExuR,0.0
RstA,FNR,0.02
RstA,FabR,0.0
RstA,FadR,0.0
RstA,FhlA,0.0
RstA,Fis,0.038461538461538464
RstA,FlhDC,0.0
RstA,FliZ,0.3333333333333333
RstA,FucR,0.0
RstA,Fur,0.0
RstA,GadE,0.0
RstA,GadE-RcsB,0.0
RstA,GadX,0.0
RstA,GalR,0.0
RstA,GalS,0.0
RstA,GatR,0.0
RstA,GcvA,0.0
RstA,GlaR,0.0
RstA,GlcC,0.0
RstA,GlpR,0.0
RstA,GlrR,0.0
RstA,GntR,0.0
RstA,GutM,0.0
RstA,H-NS,0.04
RstA,HU,0.0
RstA,HdfR,0.0
RstA,HipAB,0.0
RstA,HipB,0.0
RstA,HprR,0.0
RstA,HyfR,0.0
RstA,HypT,0.0
RstA,IHF,0.058823529411764705
RstA,IclR,0.0
RstA,IdnR,0.0
RstA,IscR,0.0
RstA,LacI,0.0
RstA,LeuO,0.0
RstA,LexA,0.0
RstA,LldR,0.0
RstA,Lrp,0.0
RstA,LsrR,0.0
RstA,MalI,0.0
RstA,MalT,0.0
RstA,MarA,0.0
RstA,MarR,0.0
RstA,McbR,0.0
RstA,MelR,0.0
RstA,MetJ,0.0
RstA,MetR,0.0
RstA,MhpR,0.0
RstA,Mlc,0.0
RstA,MlrA,0.5
RstA,ModE,0.0
RstA,MqsA,0.5
RstA,MraZ,0.0
RstA,MurR,0.0
RstA,Nac,0.0
