source	target
GO:0008081	GO:0044603
GO:0008081	GO:0050290
GO:0008081	GO:0004528
GO:0008081	GO:0102561
GO:0008081	GO:0047390
GO:0016657	GO:0018546
GO:0016657	GO:0052603
GO:0016657	GO:0052602
GO:0016657	GO:0018543
GO:0016657	GO:0080007
GO:0016657	GO:0034556
GO:0016657	GO:0018544
GO:0016657	GO:0009033
GO:0010106	GO:0033217
GO:0043157	GO:0071473
GO:0051453	GO:0035751
GO:0051453	GO:0032847
GO:0010226	GO:0071285
GO:0015491	GO:0070908
GO:0015491	GO:0005451
GO:0015491	GO:0043862
GO:0015491	GO:0051139
GO:0015491	GO:0015368
GO:0015491	GO:0070907
GO:0015491	GO:0043861
GO:0015491	GO:0005278
GO:0015491	GO:0043858
GO:0015491	GO:0015308
GO:0015491	GO:0061768
GO:0051452	GO:0061795
GO:0051452	GO:0090383
GO:0051452	GO:0007035
GO:0051452	GO:0048388
GO:0016746	GO:0046912
GO:0050919	GO:0021842
GO:0050919	GO:0021836
GO:0050919	GO:0035233
GO:0050919	GO:0021834
GO:0050919	GO:0016201
GO:0050919	GO:0052223
GO:0050919	GO:0021950
GO:0050919	GO:0052130
GO:0050919	GO:0061643
GO:0072511	GO:0015694
GO:0072511	GO:0070838
GO:0070026	GO:0035991
GO:0016661	GO:0016662
GO:0016661	GO:0018548
GO:0016661	GO:0034914
GO:0016661	GO:0016664
GO:0016661	GO:0052690
GO:0016661	GO:0016663
GO:0016661	GO:0098809
GO:0016661	GO:0052586
GO:0016661	GO:0034800
GO:0016731	GO:0015045
GO:0016731	GO:0015046
GO:0016731	GO:0008860
GO:0016731	GO:0008937
GO:0010243	GO:0036272
GO:0010243	GO:1901597
GO:0010243	GO:1901556
GO:0010243	GO:0097333
GO:0010243	GO:0036503
GO:0010243	GO:0034516
GO:0010243	GO:0051593
GO:0010243	GO:0010266
GO:0010243	GO:0097330
GO:0010243	GO:0014075
GO:0010243	GO:1990054
GO:0010243	GO:1904558
GO:0010243	GO:1904391
GO:0010243	GO:0097335
GO:0010243	GO:0055094
GO:0010243	GO:1905439
GO:0010243	GO:0097338
GO:0010243	GO:0072726
GO:0010243	GO:0032494
GO:0010243	GO:0061959
GO:0010243	GO:1905119
GO:0010243	GO:0072724
GO:0010243	GO:1905441
GO:0010243	GO:0010200
GO:0010243	GO:0034776
GO:0010243	GO:0071417
GO:0010243	GO:0033590
GO:0010243	GO:0071680
GO:0010243	GO:1901594
GO:0010243	GO:0080026
GO:0010243	GO:0072739
GO:0010243	GO:1904307
GO:0010243	GO:1901561
GO:0010243	GO:1903956
GO:0010243	GO:1901355
GO:0010243	GO:0072722
GO:0010243	GO:1904560
GO:0010243	GO:0043279
GO:0010243	GO:0071867
GO:0010243	GO:0046898
GO:0010243	GO:0070781
GO:0010243	GO:0097334
GO:0010243	GO:1904316
GO:0010243	GO:0035983
GO:0010243	GO:0097331
GO:0010243	GO:0014074
GO:0010243	GO:1901559
GO:0010243	GO:1902349
GO:0010243	GO:0036274
GO:0010243	GO:0036253
GO:0010243	GO:1901986
GO:0010243	GO:1905834
GO:0010243	GO:0097337
GO:0010243	GO:1901325
GO:0010243	GO:0031427
GO:0010243	GO:1904587
GO:0010243	GO:1901554
GO:0010243	GO:1901558
GO:0010243	GO:1901328
GO:0010243	GO:1904481
GO:0010243	GO:1904402
GO:0010243	GO:1903493
GO:0010243	GO:0097336
GO:0010243	GO:1903937
GO:0010243	GO:1902518
GO:0010243	GO:1905307
GO:0010243	GO:1904386
GO:0010243	GO:1904585
GO:0010243	GO:1904583
GO:0010243	GO:1904804
GO:0010243	GO:1901322
GO:0010243	GO:0071503
GO:0010243	GO:1902351
GO:0010243	GO:0072712
GO:0010243	GO:0033274
GO:0010243	GO:0036288
GO:0010243	GO:1904101
GO:0004748	GO:0051063
GO:0004748	GO:0051062
GO:0004748	GO:0051061
GO:0008998	GO:0051064
GO:0009265	GO:0009221
GO:0009265	GO:0009153
GO:0034644	GO:0010767
GO:0034644	GO:0007604
GO:0034644	GO:0071494
GO:0034644	GO:0071493
GO:0034644	GO:0071492
GO:0034644	GO:0070914
GO:0006734	GO:0006735
GO:0006734	GO:0019661
GO:0006734	GO:0006116
GO:0019144	GO:0080042
GO:0019144	GO:0080041
GO:0004551	GO:0047884
GO:0004551	GO:0047710
GO:0004551	GO:0034431
GO:0004551	GO:0034432
GO:0004551	GO:0010943
GO:0004551	GO:0000210
GO:0045271	GO:0005747
GO:0005337	GO:0005415
GO:0005337	GO:0010174
GO:0005337	GO:0015395
GO:0015213	GO:0015394
GO:0015506	GO:0015394
GO:0015506	GO:0015537
GO:0015858	GO:0015859
GO:0015858	GO:0035340
GO:0072531	GO:0030974
GO:0072531	GO:1990519
GO:0072531	GO:1904082
GO:0006353	GO:0006386
GO:0006353	GO:0006363
GO:0006353	GO:0001125
GO:0006353	GO:0006369
GO:0006353	GO:0006393
GO:0032561	GO:0098546
GO:0032561	GO:0061507
GO:0032561	GO:0019002
GO:0032561	GO:0030553
GO:0042255	GO:0061668
GO:0042255	GO:0042256
GO:0090071	GO:2000233
GO:0090071	GO:2000201
GO:0000746	GO:0000747
GO:0000746	GO:1990277
GO:0000746	GO:0000748
GO:0000746	GO:0009291
GO:0006490	GO:0006488
GO:0009311	GO:0033533
GO:0009311	GO:0051691
GO:0009311	GO:0009313
GO:0009311	GO:0005984
GO:0009311	GO:0009312
GO:0009311	GO:1901269
GO:0009311	GO:2000893
GO:0009311	GO:0033530
GO:0009311	GO:2000889
GO:0009311	GO:0051679
GO:0009311	GO:2001122
GO:0009311	GO:2000902
GO:0009311	GO:0033531
GO:0009311	GO:2000900
GO:0009311	GO:0046401
GO:0009311	GO:0033535
GO:0016748	GO:0016751
GO:0016748	GO:0016750
GO:0016748	GO:0016749
GO:0032951	GO:0060917
GO:0032951	GO:2001006
GO:0032951	GO:0090093
GO:0032951	GO:0032953
GO:0009250	GO:0030979
GO:0009250	GO:0019252
GO:0009250	GO:0009969
GO:0009250	GO:0051677
GO:1900750	GO:1904492
GO:0035672	GO:0036248
GO:0035672	GO:0140205
GO:0035672	GO:0090374
GO:0035672	GO:0036246
GO:0035672	GO:0036247
GO:0035672	GO:1901583
GO:0000175	GO:0004535
GO:0000175	GO:0044748
GO:0000175	GO:1990838
GO:0006259	GO:0010216
GO:0006259	GO:0042262
GO:0006259	GO:0033258
GO:0006259	GO:0000733
GO:0006259	GO:0042148
GO:0006259	GO:0090629
GO:0006259	GO:0045005
GO:0006259	GO:0032042
GO:0006259	GO:0098502
GO:0006259	GO:0000732
GO:0006259	GO:0000735
GO:0006259	GO:0071515
GO:0006259	GO:0006346
GO:0006259	GO:0031049
GO:0006259	GO:0006304
GO:0006259	GO:0110025
GO:0006259	GO:0071516
GO:0006259	GO:0061674
GO:0006259	GO:0001325
GO:0006259	GO:0022616
GO:0006259	GO:0071919
GO:0006259	GO:0006287
GO:0006259	GO:0000729
GO:0006259	GO:0030491
GO:0006259	GO:0006297
GO:0006259	GO:0071517
GO:0006259	GO:0043570
GO:0006259	GO:0000723
GO:0090501	GO:0042779
GO:0090501	GO:0000469
GO:0090501	GO:0006379
GO:0090503	GO:0000459
GO:0090503	GO:0034415
GO:0071474	GO:0071475
GO:0005992	GO:1901372
GO:0005992	GO:0090441
GO:0070413	GO:1903134
GO:0070413	GO:0070414
GO:0070413	GO:0070416
GO:0016405	GO:0102213
GO:0016405	GO:0034943
GO:0016405	GO:0047707
GO:0016405	GO:0034823
GO:0016405	GO:0102214
GO:0016405	GO:0018858
GO:0016405	GO:0052686
GO:0016405	GO:0052685
GO:0016405	GO:0047760
GO:0016405	GO:0018857
GO:0016405	GO:0070251
GO:0016405	GO:0047747
GO:0016405	GO:0052687
GO:0016405	GO:0090409
GO:0016405	GO:0030729
GO:0016405	GO:0043955
GO:0016405	GO:0050197
GO:0016405	GO:0047476
GO:0016405	GO:0052688
GO:0016405	GO:0047676
GO:0016405	GO:0010435
GO:0016405	GO:0034841
GO:0016405	GO:0034783
GO:0016405	GO:0050203
GO:0016405	GO:0042410
GO:0016405	GO:0047541
GO:0016405	GO:0102637
GO:0016405	GO:0018860
GO:0016405	GO:0034793
GO:0016405	GO:0018854
GO:0016405	GO:0018855
GO:0016405	GO:0034842
GO:0016405	GO:0034865
GO:0016405	GO:0034942
GO:0016405	GO:0018861
GO:0016405	GO:0016207
GO:0016405	GO:0034796
GO:0016405	GO:0031955
GO:0016405	GO:0018859
GO:0016405	GO:0018856
GO:0016405	GO:0003996
GO:0016405	GO:0031957
GO:0000984	GO:0001148
GO:0016726	GO:0033788
GO:0016726	GO:0070674
GO:0016726	GO:0050138
GO:0016726	GO:0047099
GO:0016726	GO:0102310
GO:0016726	GO:0051745
GO:0016823	GO:0034820
GO:0016823	GO:0102481
GO:0016823	GO:0102054
GO:0016823	GO:0018772
GO:0016823	GO:0034828
GO:0016823	GO:0018765
GO:0016823	GO:0018775
GO:0016823	GO:0018767
GO:0016823	GO:0004334
GO:0016823	GO:0102296
GO:0016823	GO:0018770
GO:0016823	GO:0018769
GO:0016823	GO:0018766
GO:0016823	GO:0047796
GO:0016823	GO:0034779
GO:0016823	GO:0034910
GO:0016823	GO:0030603
GO:0016823	GO:0034948
GO:0016823	GO:0034545
GO:0016823	GO:0034789
GO:0016823	GO:0018736
GO:0016823	GO:0050180
GO:0016823	GO:0102139
GO:0016823	GO:0034801
GO:0016823	GO:0018768
GO:0016823	GO:0102324
GO:0016823	GO:0030429
GO:0016823	GO:0102326
GO:0016823	GO:0047621
GO:0016823	GO:0018774
GO:0016823	GO:0018737
GO:0016823	GO:0061981
GO:0016823	GO:0047699
GO:0016823	GO:0018773
GO:0016416	GO:0047965
GO:0016416	GO:0004095
GO:0016416	GO:0047157
GO:0015940	GO:0033318
GO:0031638	GO:0097202
GO:0031638	GO:0032023
GO:0031638	GO:0044541
GO:0031638	GO:0031639
GO:0016903	GO:0016623
GO:0016903	GO:0018493
GO:0016903	GO:0047113
GO:0016903	GO:0016625
GO:0016903	GO:0051269
GO:0016903	GO:0018469
GO:0016903	GO:0052738
GO:0016903	GO:0018470
GO:0016903	GO:0047770
GO:0016903	GO:0047895
GO:0016903	GO:0016622
GO:0016903	GO:0033727
GO:0016903	GO:0034852
GO:0016903	GO:0018492
GO:0016903	GO:0043795
GO:0016903	GO:0034864
GO:0016903	GO:0043794
GO:0016903	GO:0051268
GO:0016903	GO:0016624
GO:0003916	GO:0061505
GO:0030541	GO:0030543
GO:0032462	GO:0032464
GO:0032462	GO:1901093
GO:0032462	GO:0032463
GO:0061733	GO:0019799
GO:0061733	GO:0004402
GO:0051781	GO:2001043
GO:0051781	GO:1904677
GO:0051781	GO:0044864
GO:0051781	GO:0045770
GO:0051781	GO:0045782
GO:0004652	GO:1990817
GO:0006276	GO:0060908
GO:0006378	GO:0097222
GO:0004112	GO:0004114
GO:0010608	GO:1904739
GO:0010608	GO:0016441
GO:0010608	GO:0010609
GO:0010608	GO:0043487
GO:0031280	GO:0007194
GO:0031280	GO:0031283
GO:0009443	GO:0010144
GO:0042817	GO:0042821
GO:0042819	GO:0042821
GO:0043171	GO:2001309
GO:0043171	GO:0010815
GO:0043171	GO:1901749
GO:0043171	GO:0010813
GO:0043171	GO:0050762
GO:0043171	GO:1901123
GO:0043171	GO:0030652
GO:0043171	GO:0042859
GO:0043171	GO:1901102
GO:0043171	GO:0010816
GO:0043171	GO:1900804
GO:0008235	GO:0004181
GO:0006518	GO:0050822
GO:0006518	GO:0043043
GO:0006518	GO:0042857
GO:0006518	GO:1901748
GO:0006518	GO:0050435
GO:0006518	GO:0016486
GO:0006518	GO:2001308
GO:0006518	GO:1901101
GO:0006518	GO:0030650
GO:0006518	GO:1901122
GO:0006518	GO:0035498
GO:0006518	GO:0043705
GO:0006518	GO:1900803
GO:0006518	GO:0050761
GO:0006518	GO:0031168
GO:0006518	GO:0046937
GO:0006518	GO:0031179
GO:0006518	GO:0061684
GO:0032553	GO:0032557
GO:0032553	GO:0032555
GO:0044275	GO:0019405
GO:0044275	GO:0061678
GO:0044275	GO:0044247
GO:0044275	GO:0046352
GO:0044275	GO:0019310
GO:0061615	GO:0061620
GO:0061615	GO:0061619
GO:0061615	GO:0061616
GO:0018307	GO:0018333
GO:0018307	GO:0050987
GO:0018307	GO:0046894
GO:0018307	GO:0018331
GO:0018307	GO:0051115
GO:0018307	GO:0018330
GO:0018307	GO:0018328
GO:0018307	GO:0018323
GO:0018307	GO:0018320
GO:0018307	GO:0045427
GO:0018307	GO:0018324
GO:0018307	GO:0018327
GO:0018307	GO:0050991
GO:0018307	GO:0018325
GO:0018307	GO:0018248
GO:0018307	GO:0018326
GO:0018307	GO:0018329
GO:0018307	GO:0018334
GO:0018307	GO:0051113
GO:0018307	GO:0018192
GO:0018307	GO:0018332
GO:0018307	GO:0018443
GO:0098732	GO:0106047
GO:0098732	GO:0098734
GO:0098732	GO:0035601
GO:0008375	GO:0050508
GO:0008375	GO:0003829
GO:0008375	GO:0004100
GO:0008375	GO:0008455
GO:0008375	GO:0033827
GO:0008375	GO:0017176
GO:0008375	GO:0047253
GO:0008375	GO:0033830
GO:0008375	GO:0003830
GO:0008375	GO:0047223
GO:0008375	GO:0004577
GO:0008375	GO:0047224
GO:0008375	GO:0008109
GO:0008375	GO:0016262
GO:0008375	GO:0030144
GO:0008375	GO:0047256
GO:0008375	GO:0003827
GO:0008375	GO:0047222
GO:0008375	GO:0047261
GO:0008375	GO:0033829
GO:0008375	GO:0047232
GO:0008375	GO:0047225
GO:0008375	GO:0008457
GO:0008375	GO:0008454
GO:0008375	GO:0001888
GO:0008375	GO:0051991
GO:0008375	GO:0046981
GO:0008375	GO:0004166
GO:0008375	GO:0042328
GO:0008375	GO:0008532
GO:0008375	GO:0047269
GO:0004614	GO:0047468
GO:0019388	GO:0033498
GO:0019388	GO:1901357
GO:0019388	GO:0061623
GO:0046839	GO:0046856
GO:0006571	GO:1900830
GO:0006571	GO:0019293
GO:0006571	GO:0033584
GO:0006432	GO:0070156
GO:0043039	GO:0043040
GO:0043039	GO:0070681
GO:0043039	GO:0070680
GO:0015748	GO:0015717
GO:0015748	GO:0033271
GO:0015748	GO:0030974
GO:0015748	GO:0015714
GO:0015748	GO:0070811
GO:0015748	GO:0006862
GO:0015748	GO:0015713
GO:0015748	GO:0031921
GO:0019634	GO:0032923
GO:0008080	GO:0034212
GO:0008080	GO:0047716
GO:0008080	GO:0140064
GO:0008080	GO:0046027
GO:0008080	GO:0140065
GO:0008080	GO:0043741
GO:0008080	GO:0004468
GO:0008080	GO:0046941
GO:0008080	GO:0047932
GO:0008080	GO:0004343
GO:0008080	GO:0034069
GO:0008080	GO:0004042
GO:0008080	GO:0015019
GO:0008080	GO:0090595
GO:0008080	GO:0050176
GO:0008080	GO:0004059
GO:0008080	GO:0047200
GO:0008080	GO:0047835
GO:0008080	GO:0047812
GO:0008080	GO:0017188
GO:0008080	GO:0047198
GO:0008080	GO:0047981
GO:0008080	GO:0050050
GO:0030613	GO:0052882
GO:0030613	GO:0030614
GO:0030613	GO:0050612
GO:0030613	GO:0050522
GO:0030613	GO:0050499
GO:0001558	GO:0061050
GO:0001558	GO:1903859
GO:0001558	GO:0001560
GO:0001558	GO:0061388
GO:0001558	GO:1903041
GO:0001558	GO:0061387
GO:0001558	GO:0051510
GO:0001558	GO:2000220
GO:0001558	GO:1902890
GO:0001558	GO:0061389
GO:0032413	GO:0070927
GO:0032413	GO:1905272
GO:0032413	GO:1905376
GO:0032413	GO:0010360
GO:0032413	GO:1905408
GO:0032413	GO:1901017
GO:0032413	GO:0045831
GO:0032413	GO:2001258
GO:0032413	GO:2000650
GO:0032413	GO:1901020
GO:0032413	GO:1902160
GO:0045936	GO:0070617
GO:0045936	GO:1903726
GO:0045936	GO:1900969
GO:0045936	GO:0035305
GO:0045936	GO:0045980
GO:0045936	GO:0042326
GO:0045936	GO:0010920
GO:0071467	GO:0071469
GO:0071467	GO:0036244
GO:0018298	GO:0051361
GO:0018298	GO:0018273
GO:0018298	GO:0051360
GO:0018298	GO:0019729
GO:0018298	GO:0018097
GO:0018298	GO:0018252
GO:0018298	GO:0051359
GO:0018298	GO:0019931
GO:0018298	GO:0051358
GO:0018298	GO:0019922
GO:0018298	GO:0051362
GO:0018298	GO:0051357
GO:0005315	GO:0015319
GO:0005315	GO:0051408
GO:0005315	GO:0051407
GO:0005385	GO:0015633
GO:0005385	GO:0000007
GO:1901683	GO:0015446
GO:0015489	GO:0043861
GO:0048870	GO:0097230
GO:0048870	GO:0016477
GO:0048870	GO:0071975
GO:0048870	GO:0021805
GO:0048870	GO:0097231
GO:0048870	GO:0070358
GO:0048870	GO:0097722
GO:0048870	GO:0090247
GO:0048870	GO:0043107
GO:0048870	GO:0001539
GO:0048870	GO:0021814
GO:0048870	GO:0071976
GO:0048870	GO:0003411
GO:0004623	GO:0047498
GO:0004623	GO:0047499
GO:0016298	GO:0047372
GO:0016298	GO:0004806
GO:0016298	GO:0047714
GO:0016298	GO:0004771
GO:0006072	GO:0006127
GO:0006072	GO:0046167
GO:0016411	GO:0051265
GO:0016411	GO:0003846
GO:0016411	GO:0004144
GO:0016411	GO:0051264
GO:0006740	GO:0009780
GO:0008746	GO:0003957
GO:0015846	GO:0000296
GO:1902047	GO:1903710
GO:1903352	GO:0097640
GO:1903352	GO:1990575
GO:1903352	GO:0089706
GO:0042867	GO:0019657
GO:0006757	GO:0061722
GO:0016778	GO:0004788
GO:0016778	GO:0050148
GO:0051338	GO:1905918
GO:0051338	GO:1903932
GO:0051338	GO:1903622
GO:0051338	GO:1904245
GO:0051338	GO:1900259
GO:0051338	GO:1905619
GO:0051338	GO:0051348
GO:0051338	GO:1904220
GO:0051338	GO:1902395
GO:0051338	GO:1904217
GO:0051338	GO:1902769
GO:0051338	GO:1901664
GO:0051338	GO:0051438
GO:0051338	GO:1904226
GO:0051338	GO:0051972
GO:0051338	GO:2000465
GO:0051338	GO:2000983
GO:0051338	GO:1904223
GO:0051338	GO:1900262
GO:0051338	GO:1903302
GO:0051338	GO:1903182
GO:0051338	GO:0043549
GO:0051338	GO:1904939
GO:0006208	GO:0043466
GO:0006928	GO:0030048
GO:0006928	GO:0007018
GO:0006928	GO:0099129
GO:0006928	GO:0097485
GO:0006415	GO:0070126
GO:0006302	GO:0045002
GO:0006302	GO:1990918
GO:0006302	GO:0097551
GO:0006302	GO:0006303
GO:0010332	GO:0071480
GO:1990099	GO:1990160
GO:1990099	GO:1990158
GO:1990099	GO:1990157
GO:1990099	GO:1990159
GO:0006222	GO:0044205
GO:0006222	GO:0044206
GO:0009224	GO:0006238
GO:0043097	GO:0006238
GO:0043097	GO:0006236
GO:0043097	GO:0044211
GO:0043097	GO:0044206
GO:0016279	GO:0000277
GO:0016279	GO:0018025
GO:0016279	GO:0018024
GO:0018023	GO:0034773
GO:0018023	GO:0036124
GO:0018023	GO:0097198
GO:0018023	GO:0080182
GO:0018364	GO:0018361
GO:0018364	GO:1990258
GO:0036009	GO:1990259
GO:0006561	GO:0019492
GO:0042538	GO:0071475
GO:0051050	GO:1900326
GO:0051050	GO:1903337
GO:0051050	GO:0034764
GO:0051050	GO:0031340
GO:0051050	GO:1900293
GO:0051050	GO:0032411
GO:0051050	GO:0045807
GO:0051050	GO:1900359
GO:0051050	GO:1900287
GO:0051050	GO:1902009
GO:0051050	GO:0032241
GO:0051050	GO:1900362
GO:0051050	GO:0106022
GO:0051050	GO:1901030
GO:0051050	GO:1900296
GO:0051050	GO:1903423
GO:0051050	GO:0090372
GO:0051050	GO:1902345
GO:0051050	GO:1900305
GO:0051050	GO:0032388
GO:0051050	GO:0051590
GO:0051050	GO:0051628
GO:0051050	GO:1900323
GO:0051050	GO:2000809
GO:0051050	GO:1900329
GO:0051050	GO:1901254
GO:0051050	GO:0051954
GO:0051050	GO:1904300
GO:0051050	GO:0043270
GO:0051050	GO:0051623
GO:0051050	GO:1905367
GO:0051050	GO:1900299
GO:0051050	GO:2000878
GO:0051050	GO:0032370
GO:0051050	GO:2001153
GO:0051050	GO:0032892
GO:0051050	GO:0035540
GO:0051050	GO:1900302
GO:0051050	GO:1904480
GO:0051050	GO:1901041
GO:0051050	GO:0051222
GO:0051050	GO:0051047
GO:0006433	GO:0070157
GO:0005034	GO:1990760
GO:0005275	GO:0015200
GO:0005275	GO:0031263
GO:0005275	GO:0034228
GO:0050997	GO:0031210
GO:0009116	GO:0042278
GO:0009116	GO:0009163
GO:0009116	GO:0009164
GO:0009116	GO:0006213
GO:0009116	GO:0009119
GO:0009116	GO:0070637
GO:0009116	GO:0009120
GO:0006646	GO:0006647
GO:0006646	GO:0006648
GO:0010557	GO:2001008
GO:0010557	GO:0002642
GO:0010557	GO:0042108
GO:0010557	GO:1903061
GO:0010557	GO:0045726
GO:0010557	GO:0051770
GO:0010557	GO:0060635
GO:0010557	GO:0045348
GO:0010557	GO:0046985
GO:0010557	GO:0050759
GO:0010557	GO:0045345
GO:0010557	GO:0045740
GO:0010557	GO:1902680
GO:0010557	GO:0045725
GO:0010557	GO:1901959
GO:0010557	GO:2000573
GO:0010557	GO:1900127
GO:0010557	GO:0010870
GO:0010557	GO:0010560
GO:0006817	GO:0044341
GO:0010921	GO:1901968
GO:0010921	GO:0010922
GO:0010921	GO:2001144
GO:0010921	GO:0010692
GO:0010921	GO:0043666
GO:0010921	GO:1903730
GO:0010921	GO:0010924
GO:0010921	GO:0120138
GO:0010921	GO:0010923
GO:0010921	GO:0032113
GO:0001522	GO:0031120
GO:0005355	GO:0022881
GO:0005355	GO:0022871
GO:0005355	GO:0022855
GO:0005355	GO:0005356
GO:0005355	GO:0005412
GO:0005355	GO:0140108
GO:0005355	GO:0015304
GO:1904659	GO:0035623
GO:0030295	GO:0042557
GO:0030295	GO:0019912
GO:0030295	GO:0043539
GO:0030295	GO:0030296
GO:0032147	GO:0032148
GO:0032147	GO:0032111
GO:0032147	GO:0007171
GO:0032147	GO:0000187
GO:0032147	GO:0007250
GO:0032147	GO:1990051
GO:0032147	GO:0000185
GO:0032147	GO:0042976
GO:0032147	GO:0034199
GO:0032147	GO:0000186
GO:0032412	GO:1905271
GO:0032412	GO:0070926
GO:0032412	GO:1905407
GO:0032412	GO:1902159
GO:0032412	GO:1901019
GO:0032412	GO:0016061
GO:0032412	GO:2001257
GO:0032412	GO:0010359
GO:0032412	GO:1901016
GO:0032412	GO:2000649
GO:0032412	GO:1904959
GO:0032412	GO:0010849
GO:0006164	GO:0009153
GO:0006164	GO:0052652
GO:0046040	GO:0006204
GO:0046040	GO:0006188
GO:0046086	GO:0006169
GO:1900372	GO:0030827
GO:1900372	GO:2001170
GO:1900372	GO:0030818
GO:0009152	GO:0046711
GO:0009152	GO:0006754
GO:0009152	GO:0050428
GO:0009152	GO:0046708
GO:0009152	GO:0015973
GO:0009152	GO:0019361
GO:0009152	GO:0097293
GO:0009152	GO:0015970
GO:0009152	GO:0046042
GO:0009152	GO:0006182
GO:0009152	GO:0006167
GO:0009152	GO:0006188
GO:0015912	GO:0015730
GO:0015912	GO:0015913
GO:0035524	GO:1905647
GO:0035524	GO:1904555
GO:0006598	GO:1901056
GO:0006598	GO:0046205
GO:0006598	GO:0046203
GO:0006598	GO:0046208
GO:0006598	GO:0019381
GO:0006598	GO:1903602
GO:0004030	GO:0019115
GO:0004030	GO:0050269
GO:0009220	GO:0006234
GO:0009220	GO:0006232
GO:0009220	GO:0006228
GO:0009220	GO:0046705
GO:0009220	GO:0010138
GO:0009220	GO:0006230
GO:0006221	GO:0009221
GO:0006221	GO:0032262
GO:0004152	GO:0004158
GO:0004152	GO:1990663
GO:0016831	GO:0047556
GO:0016831	GO:0047434
GO:0016831	GO:0047662
GO:0016831	GO:0050319
GO:0016831	GO:0050382
GO:0016831	GO:0047433
GO:0016831	GO:0050546
GO:0016831	GO:0018803
GO:0016831	GO:0018802
GO:0016831	GO:0036169
GO:0016831	GO:0047990
GO:0016831	GO:0047858
GO:0016831	GO:0008683
GO:0016831	GO:0102705
GO:0016831	GO:0047997
GO:0016831	GO:0047431
GO:0016831	GO:0018800
GO:0016831	GO:0034947
GO:0016831	GO:0047575
GO:0016831	GO:0034952
GO:0016831	GO:0034879
GO:0016831	GO:0018791
GO:0016831	GO:0018792
GO:0016831	GO:0008488
GO:0016831	GO:0050545
GO:0016831	GO:0018801
GO:0016831	GO:0047613
GO:0016831	GO:0033983
GO:0016831	GO:0010298
GO:0016831	GO:0102765
GO:0016831	GO:0043722
GO:0016831	GO:0034854
GO:0016831	GO:0048472
GO:0016831	GO:0004058
GO:0016831	GO:0051997
GO:0016831	GO:0047688
GO:0016831	GO:0050476
GO:0016831	GO:0050159
GO:0016831	GO:0050296
GO:0016831	GO:0050223
GO:0016831	GO:0102328
GO:0016831	GO:0090492
GO:0016831	GO:1990965
GO:0016831	GO:0047436
GO:0016831	GO:0047605
GO:0016831	GO:0004068
GO:0016831	GO:0018799
GO:0016831	GO:0090710
GO:0016831	GO:0050390
GO:0016831	GO:0050080
GO:0016831	GO:0034853
GO:0016831	GO:0050167
GO:0016831	GO:0004611
GO:0016831	GO:0008948
GO:0016831	GO:0034782
GO:0016831	GO:0004737
GO:0016831	GO:0034941
GO:0016831	GO:0033980
GO:0016831	GO:0004782
GO:0016831	GO:0034923
GO:0016831	GO:0047602
GO:0016831	GO:0018795
GO:0016831	GO:0018798
GO:0016831	GO:0043727
GO:0016831	GO:0001760
GO:0016831	GO:0034524
GO:0016831	GO:0050174
GO:0016831	GO:0033981
GO:0016831	GO:0050177
GO:0016831	GO:0050095
GO:0016831	GO:0047596
GO:0016831	GO:0102151
GO:0016831	GO:0018794
GO:0016831	GO:0047923
GO:0016831	GO:0050410
GO:0016831	GO:0036163
GO:0016831	GO:0102577
GO:0016831	GO:0047432
GO:0016831	GO:0047435
GO:0016831	GO:0018796
GO:0016831	GO:0050374
GO:0016831	GO:0050150
GO:0016831	GO:0047729
GO:0016831	GO:0047437
GO:0016831	GO:0004163
GO:0016831	GO:0004398
GO:0016831	GO:0016984
GO:0016831	GO:0047842
GO:0016831	GO:0004837
GO:0016831	GO:0050695
GO:0016831	GO:0018793
GO:0016831	GO:0046564
GO:0006241	GO:0044210
GO:0006241	GO:0044211
GO:0017091	GO:0035925
GO:0000725	GO:0097552
GO:0000725	GO:0036298
GO:0000725	GO:1990396
GO:0001000	GO:0001052
GO:0048518	GO:1900454
GO:0048518	GO:1903549
GO:0048518	GO:1903829
GO:0048518	GO:0048520
GO:0048518	GO:0040017
GO:0048518	GO:1905099
GO:0048518	GO:1905339
GO:0048518	GO:1904181
GO:0048518	GO:0060301
GO:0048518	GO:0045927
GO:0048518	GO:2000199
GO:0048518	GO:0031343
GO:0048518	GO:1904704
GO:0048518	GO:1904912
GO:0048518	GO:1905514
GO:0048518	GO:0051240
GO:0048518	GO:0009893
GO:0048518	GO:0023056
GO:0048518	GO:0045760
GO:0048518	GO:1904874
GO:0048518	GO:0048087
GO:0048518	GO:1902685
GO:0048518	GO:1904582
GO:0048518	GO:0051919
GO:0048518	GO:1903666
GO:0048518	GO:0043902
GO:0048518	GO:1905954
GO:0048518	GO:0045785
GO:0048518	GO:0048522
GO:0048518	GO:2000243
GO:0048518	GO:1904915
GO:0048518	GO:0045949
GO:0048518	GO:1904951
GO:0048518	GO:1902474
GO:0048518	GO:1900048
GO:0048518	GO:0002684
GO:0048518	GO:1902632
GO:0048518	GO:0042753
GO:0048518	GO:0048584
GO:0048518	GO:1905605
GO:0048518	GO:0051094
GO:0048518	GO:1900097
GO:0048518	GO:0044089
GO:0030894	GO:0043601
GO:0030490	GO:0002109
GO:0030490	GO:0000489
GO:0030490	GO:0000474
GO:0004532	GO:0016897
GO:0034414	GO:0072684
